hour,original_price,new_price
4953,436.31,280.182
4954,443.83,293.993
4955,451.0,305.525
4956,485.12,316.683
4957,465.6,323.247
4958,482.74,337.84
4959,518.24,363.839
4960,541.44,397.928
4961,580.0,439.593
4962,650.0,480.238
4963,650.0,500.074
4964,650.0,497.483
4965,650.0,469.174
4966,600.0,412.776
4967,507.37,336.628
4968,401.9,266.174
4969,371.02,227.484
4970,368.6,212.237
4971,364.07,207.6
4972,349.29,209.057
4973,364.69,220.516
4974,388.32,238.069
4975,410.04,253.94
4976,409.49,262.553
4977,396.01,266.388
4978,397.74,266.817
4979,395.0,265.306
4980,400.0,264.72
4981,400.0,268.093
4982,400.9,284.212
4983,437.64,324.247
4984,509.99,386.528
4985,599.62,453.256
4986,634.67,500.566
4987,651.0,521.432
4988,650.0,513.407
4989,650.0,474.084
4990,527.29,408.127
4991,496.71,348.066
4992,442.42,297.551
4993,411.02,260.826
4994,403.87,238.962
4995,381.12,228.039
4996,378.13,233.867
4997,405.61,260.159
4998,460.0,299.706
4999,503.41,335.574
5000,504.13,355.94
5001,529.25,361.636
5002,469.15,346.504
5003,449.23,335.343
5004,488.25,338.937
5005,491.0,345.296
5006,491.0,355.087
5007,482.41,378.018
5008,575.0,423.054
5009,600.0,466.891
5010,650.0,501.511
5011,650.0,515.345
5012,650.0,508.656
5013,645.0,479.702
5014,599.28,431.423
5015,498.47,376.881
5016,503.09,341.81
5017,478.01,318.357
5018,464.7,304.765
5019,464.7,299.653
5020,459.65,302.293
5021,460.02,317.728
5022,502.42,349.078
5023,555.0,382.474
5024,583.76,398.111
5025,519.51,389.431
5026,508.5,376.248
5027,508.5,367.696
5028,508.5,364.401
5029,512.82,367.038
5030,513.0,379.621
5031,512.82,411.191
5032,638.1,463.406
5033,650.0,498.797
5034,650.0,513.832
5035,650.0,515.424
5036,650.0,505.894
5037,650.0,481.383
5038,592.51,441.382
5039,571.51,394.717
5040,486.07,342.063
5041,452.53,301.611
5042,435.59,276.278
5043,421.07,263.64
5044,420.08,264.326
5045,424.01,280.136
5046,463.16,312.366
5047,516.92,349.926
5048,533.53,376.258
5049,545.3,385.542
5050,504.0,372.968
5051,486.17,355.749
5052,483.0,344.387
5053,477.45,342.073
5054,482.45,352.866
5055,504.0,378.47
5056,570.0,412.43
5057,569.99,436.086
5058,584.0,450.606
5059,603.0,453.328
5060,584.0,437.243
5061,550.0,407.276
5062,535.8,377.371
5063,506.8,347.937
5064,469.99,321.553
5065,460.0,303.404
5066,450.0,290.848
5067,436.98,281.625
5068,435.27,276.405
5069,425.01,274.994
5070,436.64,279.843
5071,443.83,287.199
5072,444.0,293.888
5073,444.79,297.149
5074,434.99,288.111
5075,400.0,267.847
5076,389.26,246.613
5077,359.79,229.117
5078,357.0,225.018
5079,370.0,236.95
5080,400.0,261.83
5081,432.46,291.926
5082,455.15,319.979
5083,484.36,341.564
5084,498.84,349.73
5085,497.0,342.626
5086,479.81,329.811
5087,465.24,318.997
5088,483.84,311.679
5089,441.98,299.374
5090,430.0,289.541
5091,426.82,285.839
5092,438.81,285.98
5093,427.43,282.248
5094,416.94,273.351
5095,419.08,256.772
5096,359.29,227.178
5097,345.37,195.134
5098,261.1,156.912
5099,255.76,131.135
5100,263.08,112.724
5101,219.08,93.343
5102,208.74,87.124
5103,226.08,106.048
5104,252.07,155.829
5105,385.0,234.325
5106,436.1,307.75
5107,500.0,365.105
5108,530.0,395.857
5109,550.0,396.48
5110,530.0,369.707
5111,450.5,325.384
5112,429.66,287.241
5113,422.13,257.718
5114,403.18,235.268
5115,378.52,220.4
5116,380.0,219.183
5117,380.0,233.448
5118,429.66,263.493
5119,467.91,293.809
5120,474.9,312.705
5121,470.52,320.232
5122,456.95,316.287
5123,451.47,307.217
5124,439.3,296.203
5125,429.66,286.845
5126,429.66,282.004
5127,427.09,283.525
5128,433.38,297.078
5129,458.06,328.061
5130,504.0,374.343
5131,592.03,419.96
5132,592.0,434.769
5133,582.0,416.866
5134,544.14,377.744
5135,478.59,331.677
5136,449.97,296.979
5137,435.7,276.522
5138,421.81,263.816
5139,408.52,257.815
5140,412.95,261.732
5141,419.66,275.75
5142,457.04,297.538
5143,479.9,314.94
5144,469.99,321.567
5145,464.16,322.256
5146,446.55,316.534
5147,446.55,310.616
5148,441.99,305.522
5149,435.7,302.995
5150,446.55,306.03
5151,453.0,315.116
5152,461.69,336.047
5153,482.52,377.288
5154,575.4,437.735
5155,650.0,486.304
5156,650.0,494.363
5157,615.97,461.761
5158,558.53,408.773
5159,481.96,356.148
5160,487.65,320.659
5161,445.18,291.153
5162,427.98,269.739
5163,413.38,257.314
5164,403.7,257.78
5165,427.88,275.871
5166,455.07,307.0
5167,495.16,343.359
5168,559.58,369.969
5169,502.1,368.419
5170,486.34,354.671
5171,470.0,341.652
5172,477.37,337.245
5173,470.0,340.966
5174,504.63,355.741
5175,500.51,376.814
5176,543.17,411.605
5177,581.8,454.515
5178,650.0,494.791
5179,650.0,512.255
5180,650.0,505.22
5181,640.0,473.031
5182,570.03,423.099
5183,518.44,374.563
5184,492.66,338.263
5185,469.33,313.676
5186,455.81,299.44
5187,453.25,293.713
5188,448.57,294.89
5189,455.5,304.764
5190,482.0,322.678
5191,492.27,342.573
5192,522.9,361.581
5193,522.9,370.393
5194,499.5,364.887
5195,490.0,355.834
5196,490.0,351.002
5197,490.0,354.714
5198,500.77,372.674
5199,532.71,408.262
5200,600.0,455.337
5201,650.0,494.594
5202,650.0,513.778
5203,650.0,518.425
5204,650.0,512.679
5205,650.0,494.645
5206,636.65,462.138
5207,570.0,412.191
5208,500.01,360.216
5209,470.91,323.3
5210,460.0,302.187
5211,446.0,291.581
5212,446.0,290.343
5213,447.34,298.103
5214,461.3,316.493
5215,495.89,342.73
5216,525.0,365.187
5217,531.0,371.741
5218,486.97,356.43
5219,460.0,337.419
5220,469.99,328.279
5221,463.99,330.031
5222,470.11,350.276
5223,505.0,395.442
5224,620.0,456.659
5225,650.0,499.482
5226,650.0,517.674
5227,650.0,520.386
5228,650.0,513.964
5229,650.0,499.234
5230,646.65,477.928
5231,580.0,448.889
5232,600.0,426.031
5233,550.0,400.724
5234,550.0,384.654
5235,523.83,377.303
5236,550.0,382.017
5237,550.0,387.188
5238,550.0,387.71
5239,550.0,379.806
5240,523.83,360.51
5241,475.89,335.567
5242,450.0,312.562
5243,440.0,296.44
5244,431.73,286.626
5245,430.46,283.145
5246,431.3,288.164
5247,444.21,308.207
5248,470.08,349.975
5249,550.0,413.208
5250,650.0,474.795
5251,650.0,505.453
5252,650.0,508.148
5253,650.0,487.43
5254,620.41,446.744
5255,560.0,390.619
5256,465.99,335.773
5257,450.2,306.823
5258,447.45,297.119
5259,448.35,296.04
5260,446.41,295.939
5261,447.45,294.13
5262,428.51,291.042
5263,440.0,293.075
5264,448.27,296.742
5265,427.31,298.13
5266,426.34,297.502
5267,422.99,295.467
5268,425.02,292.643
5269,417.09,288.338
5270,418.16,285.407
5271,412.46,286.625
5272,423.48,298.69
5273,438.79,325.301
5274,490.0,366.116
5275,553.1,405.451
5276,555.58,422.673
5277,570.0,415.967
5278,540.0,387.594
5279,490.0,346.493
5280,445.0,306.659
5281,430.13,278.238
5282,424.73,262.367
5283,414.27,253.754
5284,406.57,251.148
5285,413.3,255.493
5286,424.73,264.837
5287,430.05,276.711
5288,450.0,290.219
5289,450.03,299.485
5290,436.55,300.092
5291,437.64,298.369
5292,437.8,297.301
5293,440.99,299.347
5294,450.0,307.664
5295,452.16,327.253
5296,489.35,365.65
5297,570.0,415.498
5298,599.99,453.342
5299,609.98,470.427
5300,614.0,464.849
5301,600.0,434.457
5302,550.0,386.448
5303,473.21,335.245
5304,452.16,300.501
5305,446.19,281.511
5306,430.04,270.913
5307,430.0,266.634
5308,422.27,266.35
5309,429.3,271.715
5310,443.56,280.922
5311,449.79,290.362
5312,452.16,299.682
5313,459.79,308.572
5314,451.86,309.819
5315,446.26,306.563
5316,442.16,303.123
5317,443.62,302.65
5318,452.16,306.473
5319,452.32,316.026
5320,469.96,337.566
5321,500.5,372.783
5322,560.0,414.898
5323,598.0,443.985
5324,597.26,444.359
5325,592.0,413.486
5326,500.5,360.869
5327,463.62,315.144
5328,438.18,285.192
5329,425.42,268.986
5330,403.27,258.102
5331,403.27,253.182
5332,397.0,252.662
5333,401.21,257.698
5334,420.5,266.413
5335,420.5,273.07
5336,420.5,278.647
5337,419.57,284.183
5338,414.27,285.199
5339,412.8,283.752
5340,408.01,282.122
5341,411.36,282.785
5342,419.0,285.258
5343,419.0,288.78
5344,422.51,297.486
5345,430.87,316.879
5346,462.49,348.636
5347,531.0,379.579
5348,554.27,381.53
5349,476.09,348.884
5350,439.56,319.926
5351,431.17,312.778
5352,532.22,317.823
5353,436.77,296.468
5354,430.15,277.145
5355,427.59,268.844
5356,427.59,273.819
5357,430.15,293.324
5358,515.2,322.642
5359,485.78,334.142
5360,511.0,333.003
5361,450.0,316.301
5362,432.43,299.366
5363,432.24,290.006
5364,427.59,287.868
5365,436.77,293.613
5366,448.43,306.401
5367,454.15,327.33
5368,509.99,358.3
5369,529.99,386.814
5370,540.78,410.839
5371,580.0,430.297
5372,584.99,433.829
5373,584.99,418.557
5374,535.0,391.539
5375,529.99,366.527
5376,508.46,340.988
5377,464.63,316.109
5378,462.48,300.805
5379,447.59,295.475
5380,455.82,305.153
5381,468.15,329.949
5382,535.0,363.602
5383,560.4,381.01
5384,535.0,371.433
5385,472.56,346.479
5386,455.51,324.287
5387,450.0,310.556
5388,441.59,303.692
5389,440.65,303.026
5390,450.07,307.267
5391,451.31,314.233
5392,468.15,326.025
5393,470.0,343.306
5394,489.99,370.343
5395,560.0,399.58
5396,565.4,404.592
5397,539.99,380.852
5398,485.0,346.125
5399,470.0,320.277
5400,467.44,305.007
5401,450.0,294.699
5402,447.12,289.131
5403,445.87,286.425
5404,442.12,285.741
5405,437.71,288.728
5406,452.7,296.459
5407,472.7,302.036
5408,446.55,297.847
5409,435.12,289.993
5410,419.0,276.321
5411,380.07,261.372
5412,416.88,253.935
5413,371.95,243.061
5414,375.9,242.314
5415,387.25,255.714
5416,425.11,282.432
5417,452.28,314.744
5418,469.99,349.167
5419,535.66,381.326
5420,552.57,389.23
5421,522.9,366.795
5422,479.0,332.838
5423,450.0,305.33
5424,445.81,291.451
5425,438.82,286.095
5426,437.28,281.559
5427,417.94,274.299
5428,417.94,267.917
5429,406.86,261.084
5430,400.0,253.928
5431,405.86,243.776
5432,368.27,225.461
5433,339.94,207.326
5434,309.0,191.953
5435,319.0,184.491
5436,325.15,177.082
5437,292.99,166.328
5438,279.23,166.851
5439,320.0,189.885
5440,357.2,228.99
5441,407.27,277.794
5442,452.15,328.085
5443,503.92,371.076
5444,555.0,391.994
5445,524.77,378.864
5446,491.22,352.662
5447,452.15,331.703
5448,500.28,324.287
5449,465.83,310.591
5450,451.44,298.213
5451,450.18,291.63
5452,446.44,290.184
5453,453.14,293.403
5454,454.09,298.709
5455,465.83,304.9
5456,465.55,307.794
5457,453.14,305.774
5458,431.41,296.621
5459,424.37,285.636
5460,424.37,273.072
5461,392.13,258.073
5462,392.77,251.24
5463,383.52,257.39
5464,424.37,283.029
5465,456.31,320.952
5466,495.0,365.453
5467,555.0,406.342
5468,590.0,423.138
5469,571.0,404.174
5470,507.0,364.808
5471,475.42,328.859
5472,465.26,303.975
5473,444.5,286.005
5474,431.1,273.72
5475,423.6,268.935
5476,422.59,275.397
5477,440.99,296.069
5478,490.0,325.658
5479,512.31,348.341
5480,514.9,357.189
5481,497.3,353.791
5482,472.02,341.998
5483,465.26,332.245
5484,462.28,328.058
5485,470.31,329.049
5486,475.97,332.126
5487,477.29,338.53
5488,478.55,356.417
5489,507.0,395.775
5490,600.05,451.797
5491,650.0,493.976
5492,650.0,503.125
5493,648.38,479.157
5494,580.0,431.929
5495,513.28,385.075
5496,523.94,354.846
5497,483.88,330.253
5498,472.13,313.95
5499,460.07,306.89
5500,465.2,312.878
5501,469.89,333.573
5502,528.22,367.629
5503,580.0,394.69
5504,540.46,399.663
5505,540.0,397.438
5506,523.94,388.374
5507,510.93,378.587
5508,510.3,372.951
5509,510.74,371.88
5510,515.0,376.326
5511,520.16,389.299
5512,541.6,415.672
5513,580.0,454.377
5514,650.0,493.463
5515,650.0,509.8
5516,650.0,499.984
5517,629.09,464.009
5518,552.03,415.074
5519,514.99,376.137
5520,526.78,351.781
5521,479.9,330.113
5522,480.0,318.916
5523,475.64,317.638
5524,479.94,328.694
5525,501.73,354.38
5526,550.0,390.12
5527,597.53,420.572
5528,592.0,432.152
5529,567.0,430.115
5530,561.0,421.446
5531,546.9,410.416
5532,540.67,401.255
5533,535.0,395.077
5534,535.0,392.814
5535,535.36,395.726
5536,538.22,407.658
5537,561.07,432.493
5538,600.0,465.076
5539,650.0,489.234
5540,645.37,484.117
5541,600.06,450.047
5542,556.54,408.997
5543,524.93,374.838
5544,510.09,350.862
5545,490.94,332.336
5546,469.5,315.637
5547,457.05,304.855
5548,443.22,307.056
5549,469.62,330.613
5550,522.51,369.171
5551,570.3,404.497
5552,581.2,420.805
5553,550.31,417.224
5554,528.04,402.392
5555,517.42,385.662
5556,501.72,369.67
5557,492.59,356.44
5558,477.7,347.68
5559,474.39,348.88
5560,490.86,363.185
5561,517.42,386.879
5562,545.56,411.555
5563,568.99,426.98
5564,569.4,424.558
5565,550.0,405.336
5566,530.58,382.833
5567,504.93,364.346
5568,512.09,354.03
5569,508.0,345.734
5570,508.0,340.479
5571,499.18,337.104
5572,499.18,337.523
5573,507.52,341.277
5574,508.0,345.118
5575,515.91,347.596
5576,503.18,345.692
5577,499.18,340.258
5578,472.04,325.183
5579,443.19,307.354
5580,455.0,294.589
5581,421.0,284.615
5582,421.0,289.643
5583,474.76,312.345
5584,476.36,340.825
5585,520.59,379.672
5586,563.61,423.089
5587,620.0,460.267
5588,636.58,474.996
5589,630.0,464.869
5590,600.0,443.138
5591,571.61,423.741
5592,588.6,413.029
5593,544.9,400.778
5594,525.22,387.883
5595,519.41,378.004
5596,504.5,370.769
5597,502.81,365.855
5598,500.21,355.304
5599,499.0,326.749
5600,418.06,271.368
5601,317.26,211.226
5602,254.52,173.72
5603,301.71,169.436
5604,344.37,166.92
5605,255.22,144.153
5606,245.0,133.72
5607,255.22,156.433
5608,325.66,221.545
5609,455.0,314.25
5610,530.0,401.019
5611,592.0,466.23
5612,644.92,500.4
5613,630.0,496.976
5614,613.4,471.08
5615,579.09,429.498
5616,510.95,379.974
5617,494.57,338.477
5618,487.44,310.594
5619,447.59,294.974
5620,450.02,304.088
5621,497.08,339.993
5622,561.53,387.648
5623,599.9,426.075
5624,610.0,445.148
5625,595.59,445.54
5626,583.46,429.746
5627,533.03,405.806
5628,533.54,390.964
5629,533.2,385.186
5630,532.87,386.504
5631,542.87,396.458
5632,547.03,418.447
5633,592.0,457.777
5634,640.0,503.829
5635,722.79,535.699
5636,679.97,524.149
5637,636.52,482.524
5638,588.86,435.484
5639,545.0,398.657
5640,550.0,378.017
5641,523.82,362.856
5642,510.34,351.418
5643,500.57,348.365
5644,503.32,362.729
5645,531.02,401.197
5646,627.95,456.498
5647,668.21,496.633
5648,680.0,506.505
5649,614.31,488.046
5650,592.0,462.129
5651,569.67,439.866
5652,562.85,426.21
5653,560.0,419.887
5654,555.81,420.237
5655,562.5,430.683
5656,592.0,454.193
5657,614.31,489.519
5658,641.08,537.198
5659,760.0,586.522
5660,770.0,594.642
5661,700.0,556.156
5662,641.69,504.99
5663,599.99,464.365
5664,608.34,439.651
5665,581.86,417.294
5666,570.5,397.876
5667,535.98,384.992
5668,539.01,393.302
5669,574.18,426.9
5670,648.0,474.029
5671,683.25,508.656
5672,694.26,517.165
5673,649.92,498.974
5674,589.33,469.041
5675,589.33,450.234
5676,589.33,442.674
5677,589.33,442.543
5678,589.33,449.643
5679,616.22,467.528
5680,619.79,496.404
5681,672.33,542.132
5682,750.0,590.925
5683,770.0,616.159
5684,770.0,607.247
5685,724.78,564.411
5686,659.37,507.589
5687,612.79,455.53
5688,564.3,417.211
5689,543.63,397.31
5690,540.72,386.038
5691,513.45,379.071
5692,518.6,385.915
5693,530.07,409.598
5694,606.14,444.978
5695,615.0,466.533
5696,615.0,469.046
5697,584.99,454.912
5698,544.0,431.629
5699,527.99,414.436
5700,535.13,408.612
5701,535.13,410.655
5702,542.18,421.248
5703,561.78,443.216
5704,596.17,477.982
5705,638.32,523.2
5706,679.99,572.377
5707,766.79,611.809
5708,760.0,613.069
5709,710.0,580.381
5710,673.4,542.564
5711,618.39,517.203
5712,697.87,511.864
5713,654.78,494.444
5714,647.36,477.993
5715,634.24,469.082
5716,631.71,476.835
5717,650.0,508.722
5718,750.0,560.269
5719,769.23,601.47
5720,802.99,625.233
5721,779.86,625.412
5722,763.2,606.803
5723,703.83,580.358
5724,721.56,565.133
5725,702.18,555.362
5726,701.18,553.413
5727,706.08,560.179
5728,715.91,576.026
5729,750.55,598.928
5730,770.0,618.449
5731,780.65,627.483
5732,778.61,622.18
5733,770.0,603.565
5734,747.74,580.797
5735,701.42,562.66
5736,747.87,558.063
5737,705.82,547.861
5738,694.0,535.905
5739,681.29,526.786
5740,680.29,525.981
5741,675.29,536.253
5742,715.82,557.463
5743,764.91,571.295
5744,700.0,560.574
5745,685.95,544.528
5746,662.37,524.598
5747,643.46,504.954
5748,630.04,488.844
5749,616.17,479.33
5750,616.17,481.974
5751,643.46,500.49
5752,662.37,534.091
5753,703.9,586.271
5754,800.0,650.108
5755,850.0,697.618
5756,870.0,712.016
5757,850.0,690.206
5758,802.11,648.385
5759,749.99,605.328
5760,719.0,576.323
5761,709.95,564.106
5762,713.36,556.877
5763,677.36,546.804
5764,678.36,540.664
5765,693.36,533.913
5766,662.15,517.829
5767,627.23,501.262
5768,630.0,495.508
5769,631.16,495.957
5770,616.17,490.615
5771,606.11,479.338
5772,597.64,464.182
5773,550.9,450.623
5774,583.1,454.239
5775,598.48,467.531
5776,610.04,488.508
5777,630.0,522.77
5778,685.95,574.1
5779,764.79,630.155
5780,800.0,667.087
5781,820.0,672.33
5782,800.0,642.875
5783,738.81,581.51
5784,620.32,506.272
5785,610.15,450.621
5786,598.8,420.194
5787,579.9,409.783
5788,590.6,422.416
5789,602.89,460.867
5790,707.08,525.722
5791,769.92,589.219
5792,805.05,634.583
5793,847.68,655.369
5794,765.4,645.228
5795,785.47,638.275
5796,800.0,636.942
5797,765.4,639.01
5798,810.7,653.468
5799,848.63,663.842
5800,794.99,659.043
5801,794.99,660.917
5802,814.99,675.408
5803,860.0,690.684
5804,860.89,682.644
5805,800.0,644.651
5806,762.49,596.466
5807,742.53,542.828
5808,617.49,484.126
5809,608.31,450.083
5810,585.01,433.411
5811,584.96,432.071
5812,596.01,442.64
5813,612.55,461.6
5814,615.0,485.823
5815,709.09,510.146
5816,654.99,505.602
5817,615.0,489.188
5818,600.0,474.305
5819,600.0,465.706
5820,605.06,459.375
5821,586.2,451.134
5822,578.69,448.024
5823,598.69,457.694
5824,600.0,483.997
5825,661.09,537.322
5826,716.82,609.6
5827,849.0,682.069
5828,870.0,708.727
5829,860.0,676.042
5830,719.99,597.295
5831,674.59,516.742
5832,576.02,448.355
5833,547.24,410.968
5834,547.24,398.101
5835,543.76,399.96
5836,541.83,416.299
5837,565.03,451.089
5838,649.99,494.244
5839,707.89,510.031
5840,587.53,478.877
5841,563.09,439.48
5842,517.02,399.606
5843,480.0,369.566
5844,480.0,356.015
5845,480.0,354.981
5846,480.0,365.407
5847,517.02,390.192
5848,547.24,425.758
5849,568.38,474.294
5850,650.24,538.401
5851,743.53,593.703
5852,759.99,606.593
5853,706.07,572.23
5854,639.3,518.099
5855,601.9,465.941
5856,571.39,419.111
5857,540.0,377.335
5858,535.86,353.031
5859,524.87,344.306
5860,525.0,355.124
5861,547.86,393.035
5862,646.44,458.492
5863,690.38,529.796
5864,780.0,596.223
5865,840.0,630.66
5866,769.5,612.791
5867,720.0,573.192
5868,680.0,540.69
5869,675.64,532.469
5870,720.0,546.566
5871,720.0,565.74
5872,750.0,587.726
5873,762.0,606.066
5874,759.75,618.126
5875,800.0,618.746
5876,775.75,585.943
5877,675.38,520.529
5878,614.3,454.671
5879,602.27,398.411
5880,492.76,344.448
5881,465.51,312.36
5882,440.0,293.067
5883,430.5,286.962
5884,430.5,297.697
5885,453.64,328.788
5886,532.06,372.88
5887,566.1,403.793
5888,547.74,410.855
5889,543.96,402.028
5890,495.0,378.482
5891,466.71,358.165
5892,487.99,350.393
5893,465.51,347.872
5894,483.11,355.749
5895,495.0,371.659
5896,519.57,395.445
5897,547.74,425.137
5898,563.43,457.734
5899,640.26,487.689
5900,627.36,489.995
5901,613.44,467.065
5902,557.83,433.519
5903,532.06,406.684
5904,579.54,384.519
5905,478.89,346.685
5906,471.87,324.193
5907,491.77,317.906
5908,479.65,314.02
5909,473.65,310.246
5910,468.17,307.576
5911,468.17,308.059
5912,468.17,311.989
5913,470.51,317.426
5914,462.65,316.26
5915,450.19,309.64
5916,451.77,301.28
5917,429.72,291.615
5918,430.32,287.742
5919,436.43,291.04
5920,440.51,301.636
5921,465.26,321.221
5922,468.17,346.533
5923,530.0,374.522
5924,575.66,379.949
5925,476.65,349.225
5926,476.65,320.645
5927,468.17,297.583
5928,430.39,277.069
5929,412.77,264.374
5930,399.99,255.741
5931,397.69,250.306
5932,391.98,245.951
5933,387.89,242.44
5934,386.51,240.066
5935,380.52,239.064
5936,386.17,240.617
5937,369.32,241.857
5938,369.32,239.969
5939,360.08,232.617
5940,369.32,219.837
5941,300.9,202.144
5942,333.1,202.559
5943,346.87,215.873
5944,360.53,240.439
5945,386.26,278.625
5946,455.47,325.911
5947,509.93,358.428
5948,509.93,354.888
5949,445.0,318.521
5950,409.67,280.621
5951,393.61,253.454
5952,391.22,232.837
5953,367.0,209.237
5954,355.0,186.005
5955,317.0,168.882
5956,300.0,177.228
5957,367.52,223.153
5958,459.9,286.165
5959,506.5,334.764
5960,519.93,355.814
5961,489.59,352.543
5962,470.0,336.923
5963,446.77,321.12
5964,457.98,313.526
5965,446.77,311.333
5966,444.24,319.335
5967,487.58,340.911
5968,499.25,367.495
5969,520.32,400.338
5970,571.1,435.596
5971,631.0,452.552
5972,575.66,429.146
5973,520.2,384.911
5974,493.7,349.043
5975,459.28,330.655
5976,522.18,328.144
5977,479.5,313.156
5978,461.15,296.005
5979,450.5,286.575
5980,446.77,293.128
5981,469.99,321.075
5982,551.4,362.705
5983,566.28,392.446
5984,571.14,406.655
5985,566.28,408.75
5986,539.95,399.863
5987,538.5,390.41
5988,531.86,382.641
5989,526.5,378.651
5990,532.52,381.499
5991,541.63,393.848
5992,554.84,421.131
5993,581.87,468.316
5994,700.0,525.829
5995,730.0,549.401
5996,700.0,520.684
5997,581.87,453.682
5998,546.19,393.464
5999,535.57,346.517
6000,449.62,305.283
6001,430.96,284.485
6002,429.48,276.416
6003,423.29,274.856
6004,420.0,281.664
6005,431.29,302.147
6006,484.68,334.962
6007,519.9,362.925
6008,524.77,373.583
6009,501.04,366.472
6010,465.1,347.332
6011,449.99,330.002
6012,450.22,319.629
6013,440.09,314.879
6014,446.76,318.547
6015,458.9,332.176
6016,466.91,359.053
6017,522.14,402.728
6018,575.25,448.141
6019,632.0,473.179
6020,600.0,456.376
6021,546.27,408.62
6022,486.22,357.957
6023,446.29,325.101
6024,478.3,314.04
6025,470.37,304.967
6026,461.81,297.35
6027,458.22,293.328
6028,461.81,296.766
6029,462.34,313.689
6030,500.91,352.436
6031,535.93,407.261
6032,691.14,458.162
6033,630.0,451.072
6034,500.91,402.17
6035,500.91,362.354
6036,477.43,337.048
6037,471.24,326.024
6038,471.24,325.22
6039,475.42,331.583
6040,487.12,343.868
6041,499.63,360.454
6042,513.64,378.76
6043,558.16,391.173
6044,535.93,380.745
6045,499.63,353.305
6046,486.4,325.657
6047,477.1,298.197
6048,412.0,269.333
6049,409.0,253.642
6050,400.0,245.634
6051,393.59,244.268
6052,404.96,251.957
6053,409.8,269.524
6054,439.56,299.883
6055,486.66,335.313
6056,538.0,356.86
6057,483.06,346.003
6058,441.88,314.45
6059,404.96,278.575
6060,381.0,249.791
6061,362.29,233.508
6062,361.5,233.951
6063,381.96,251.74
6064,418.35,282.65
6065,440.14,320.288
6066,486.66,361.566
6067,551.0,390.861
6068,539.99,385.254
6069,489.81,349.572
6070,442.61,310.989
6071,433.5,286.007
6072,426.44,271.835
6073,425.2,262.264
6074,410.13,254.778
6075,410.13,251.743
6076,410.13,252.818
6077,412.94,257.997
6078,425.75,266.529
6079,438.23,274.55
6080,427.72,279.361
6081,429.18,283.888
6082,419.9,281.361
6083,418.36,270.769
6084,399.98,250.102
6085,355.0,225.408
6086,348.0,213.079
6087,353.39,219.564
6088,371.98,246.697
6089,436.24,290.604
6090,469.52,333.16
6091,520.0,362.343
6092,520.0,362.954
6093,488.45,337.921
6094,454.17,307.679
6095,438.23,285.139
6096,428.23,271.646
6097,422.7,263.58
6098,402.13,255.852
6099,402.13,251.853
6100,402.13,250.616
6101,402.13,250.812
6102,403.06,251.989
6103,402.13,254.373
6104,402.13,258.626
6105,402.13,262.529
6106,388.5,256.729
6107,380.04,239.358
6108,360.0,208.205
6109,295.0,169.621
6110,251.8,149.637
6111,297.0,167.546
6112,343.1,212.69
6113,404.32,271.746
6114,459.99,329.684
6115,520.0,371.934
6116,540.26,382.114
6117,494.22,359.793
6118,475.0,330.569
6119,446.77,303.832
6120,440.29,282.761
6121,420.5,262.84
6122,412.78,246.44
6123,390.0,234.845
6124,386.85,236.93
6125,399.37,257.977
6126,458.88,294.437
6127,502.45,325.406
6128,500.1,335.673
6129,470.76,328.323
6130,442.33,312.119
6131,440.29,298.032
6132,424.8,287.016
6133,419.01,282.056
6134,431.28,283.694
6135,430.0,289.196
6136,434.01,303.187
6137,448.73,330.866
6138,515.0,368.028
6139,560.0,388.106
6140,530.37,371.274
6141,463.2,329.371
6142,439.49,293.108
6143,433.1,268.272
6144,405.59,248.286
6145,393.28,232.649
6146,382.36,219.415
6147,363.27,211.134
6148,367.27,217.163
6149,384.0,242.858
6150,432.48,287.546
6151,502.0,335.559
6152,560.0,360.024
6153,471.42,344.374
6154,446.51,315.88
6155,416.33,291.244
6156,424.23,280.183
6157,415.0,279.882
6158,426.08,293.958
6159,454.39,323.531
6160,493.07,364.225
6161,570.32,404.908
6162,526.5,425.68
6163,613.0,434.432
6164,569.81,402.262
6165,459.13,341.221
6166,437.97,293.29
6167,420.71,262.223
6168,402.27,240.317
6169,381.0,222.217
6170,365.05,208.387
6171,356.96,203.494
6172,360.96,214.293
6173,385.53,246.426
6174,449.07,297.626
6175,505.0,350.153
6176,564.9,383.134
6177,539.76,375.962
6178,448.27,335.223
6179,421.59,295.242
6180,405.0,267.334
6181,385.53,253.108
6182,390.53,255.78
6183,416.96,274.933
6184,416.68,308.842
6185,500.42,361.754
6186,536.61,409.696
6187,628.63,431.306
6188,539.8,396.079
6189,460.34,334.779
6190,421.59,285.835
6191,404.37,258.659
6192,419.84,243.838
6193,384.0,223.097
6194,344.12,199.583
6195,324.92,188.737
6196,340.0,201.932
6197,375.8,238.112
6198,450.0,285.686
6199,474.35,322.138
6200,500.1,340.664
6201,471.17,338.058
6202,449.99,321.945
6203,431.17,302.977
6204,413.0,289.761
6205,413.0,289.01
6206,434.9,300.592
6207,446.77,318.274
6208,472.71,340.047
6209,481.59,362.311
6210,509.5,384.041
6211,550.0,393.404
6212,522.87,373.94
6213,461.17,335.7
6214,439.9,307.574
6215,439.9,295.317
6216,459.35,288.4
6217,448.3,272.273
6218,417.76,254.722
6219,417.4,248.359
6220,415.0,257.627
6221,450.53,284.801
6222,510.26,318.327
6223,501.89,341.171
